customer_id,age,gender,country,device,traffic_source,session_duration,pages_viewed,previous_orders,experiment_group,purchase_prob,purchased
404,30,Female,Australia,Desktop,Organic,8.02,17,1,B,0.453,True
405,40,Female,India,Other,Ads,11.23,16,2,B,0.51,False
406,60,Male,India,Desktop,Ads,10.02,20,2,B,0.518,True
407,63,Female,USA,Mobile,Organic,12.66,26,5,B,0.665,False
408,23,Male,Germany,Other,Organic,11.47,24,2,A,0.495,False
409,27,Male,UK,Desktop,Social,13.5,26,0,B,0.523,False
410,35,Female,Germany,Mobile,Ads,15.1,23,2,B,0.584,False
411,59,Female,UK,Mobile,Organic,11.79,22,4,B,0.606,True
412,63,Male,UK,Mobile,Organic,8.83,19,5,A,0.533,True
413,50,Female,Australia,Mobile,Ads,12.37,28,0,A,0.464,False
414,59,Female,India,Desktop,Ads,7.38,17,1,B,0.447,True
415,31,Female,India,Mobile,Ads,7.33,15,2,A,0.408,False
416,18,Male,Canada,Mobile,Email,11.98,21,0,B,0.483,False
417,58,Female,India,Desktop,Ads,8.45,19,0,A,0.38,True
418,32,Female,USA,Mobile,Email,10.62,18,4,B,0.574,True
419,22,Male,Germany,Desktop,Email,15.28,33,2,B,0.636,False
420,31,Female,Australia,Desktop,Email,11.62,22,2,A,0.486,False
421,25,Female,USA,Mobile,Social,15.86,26,0,A,0.489,True
422,31,Male,Canada,Mobile,Organic,8.91,17,2,B,0.492,True
423,40,Female,India,Mobile,Organic,11.88,22,3,A,0.519,False
424,53,Male,Canada,Desktop,Social,11.73,28,1,A,0.487,True
425,44,Male,USA,Mobile,Ads,10.16,24,2,A,0.482,False
426,31,Female,India,Other,Ads,6.7,13,6,A,0.512,True
427,18,Male,Germany,Desktop,Organic,14.91,28,4,A,0.609,True
428,40,Male,UK,Desktop,Ads,11.09,23,0,A,0.426,True
429,54,Male,USA,Mobile,Organic,5.51,10,1,A,0.335,True
430,34,Male,USA,Mobile,Email,8.42,16,2,A,0.424,True
431,27,Female,Canada,Mobile,Ads,12.39,24,4,A,0.564,False
432,37,Male,UK,Other,Organic,10.09,25,4,A,0.546,True
433,43,Female,UK,Mobile,Social,10.94,26,1,B,0.527,True
434,55,Male,India,Mobile,Organic,11.1,25,0,B,0.494,True
435,42,Male,India,Mobile,Ads,9.32,18,1,B,0.471,True
436,21,Male,India,Mobile,Email,11.84,22,1,A,0.458,False
437,18,Male,Canada,Desktop,Organic,12.51,27,1,A,0.49,False
438,25,Male,UK,Desktop,Organic,12.56,24,1,A,0.476,True
439,21,Female,India,Desktop,Organic,13.86,31,4,B,0.672,False
440,18,Female,India,Other,Social,13.45,30,3,B,0.633,True
441,38,Male,Germany,Mobile,Ads,11.3,22,5,B,0.631,False
442,46,Female,USA,Other,Organic,14.32,30,1,A,0.523,True
443,25,Male,India,Mobile,Ads,15.84,26,3,A,0.578,True
444,55,Female,India,Mobile,Ads,11.82,22,1,B,0.516,True
445,57,Female,USA,Other,Social,8.96,18,1,B,0.468,True
446,45,Female,Germany,Desktop,Ads,10.32,22,1,A,0.443,False
447,41,Male,UK,Mobile,Organic,9.19,14,4,B,0.54,False
448,20,Female,UK,Mobile,Organic,15.31,30,5,B,0.711,True
449,34,Male,India,Desktop,Organic,6.87,11,5,A,0.474,True
450,32,Female,Germany,Desktop,Organic,10.43,23,0,B,0.477,False
451,55,Male,India,Desktop,Organic,11.87,18,2,B,0.527,False
452,42,Female,Australia,Desktop,Organic,7.92,18,3,B,0.517,False
453,40,Female,Canada,Mobile,Email,9.85,22,7,B,0.676,False
454,59,Female,India,Other,Organic,12.58,22,1,B,0.524,False
455,39,Male,India,Mobile,Email,6.99,12,6,B,0.568,True
456,44,Male,India,Mobile,Ads,11.17,25,2,B,0.555,False
457,34,Male,India,Mobile,Social,8.61,18,0,A,0.376,False
458,28,Male,USA,Mobile,Email,13.01,30,4,B,0.658,True
459,47,Female,UK,Mobile,Ads,7.65,18,0,B,0.424,False
460,51,Female,Germany,Other,Email,7.97,14,4,B,0.528,False
461,63,Female,India,Mobile,Social,13.41,29,1,B,0.567,True
462,61,Female,Germany,Other,Social,8.07,15,3,A,0.446,True
463,54,Male,UK,Other,Organic,10.31,15,4,B,0.556,True
464,58,Female,Canada,Other,Ads,12.08,29,5,A,0.616,False
465,36,Female,India,Mobile,Organic,9.85,19,0,A,0.394,False
466,58,Female,Canada,Desktop,Email,11.37,20,2,A,0.474,True
467,28,Male,USA,Desktop,Organic,11.86,19,1,A,0.444,False
468,63,Male,India,Other,Ads,5.25,9,4,B,0.476,False
469,44,Male,Canada,Desktop,Ads,13.85,25,3,B,0.612,True
470,39,Female,India,Mobile,Ads,9.26,18,5,B,0.591,True
471,24,Female,India,Other,Organic,16.34,27,3,A,0.588,False
472,20,Male,Australia,Desktop,Email,9.94,17,1,A,0.414,False
473,43,Male,USA,Other,Organic,10.12,19,3,A,0.486,False
474,64,Male,India,Mobile,Organic,10.73,18,0,A,0.397,False
475,62,Female,USA,Mobile,Organic,11.24,28,1,A,0.482,False
476,38,Male,India,Mobile,Ads,6.91,11,1,A,0.354,True
477,35,Female,India,Mobile,Ads,14.84,36,1,B,0.616,False
478,25,Female,UK,Mobile,Organic,15.56,37,1,A,0.571,False
479,49,Male,USA,Mobile,Organic,11.72,19,2,A,0.472,False
480,46,Female,USA,Mobile,Organic,10.6,23,2,B,0.539,False
481,20,Female,Germany,Desktop,Organic,13.14,27,1,A,0.496,True
482,53,Male,India,Mobile,Ads,10.16,21,2,A,0.467,True
483,61,Female,Australia,Desktop,Ads,6.78,12,3,B,0.476,False
484,33,Female,India,Mobile,Organic,5.71,11,2,B,0.43,False
485,29,Male,UK,Other,Email,12.69,21,1,B,0.52,True
486,41,Male,USA,Other,Email,6.23,12,1,A,0.352,False
487,21,Male,USA,Mobile,Social,13.81,30,2,B,0.606,False
488,45,Female,Germany,Mobile,Organic,11.86,23,2,A,0.494,False
489,61,Female,India,Desktop,Ads,8.39,17,2,A,0.429,False
490,32,Female,India,Mobile,Organic,11.37,24,0,A,0.434,False
491,52,Male,India,Mobile,Organic,8.6,16,3,B,0.514,True
492,61,Male,UK,Desktop,Email,11.97,23,0,A,0.435,True
493,23,Female,USA,Mobile,Organic,17.39,36,0,B,0.612,True
494,24,Female,India,Mobile,Organic,16.32,26,3,B,0.641,True
495,21,Female,Canada,Mobile,Ads,18.26,38,2,B,0.691,False
496,52,Female,Germany,Desktop,Organic,10.44,25,4,A,0.549,False
497,56,Male,UK,Mobile,Organic,11.51,18,2,A,0.465,False
498,19,Male,India,Mobile,Ads,10.0,15,1,A,0.405,True
499,55,Female,India,Mobile,Ads,9.19,17,2,A,0.437,True
500,27,Male,Germany,Other,Ads,10.16,23,2,A,0.477,False
501,64,Female,Germany,Desktop,Organic,10.01,17,2,A,0.445,True
502,46,Male,USA,Desktop,Organic,12.0,29,1,B,0.553,False
503,48,Female,USA,Mobile,Social,13.17,33,4,A,0.617,True
504,38,Male,India,Mobile,Email,9.66,15,3,B,0.52,False
505,41,Male,UK,Desktop,Social,10.55,16,3,B,0.533,True
506,18,Male,USA,Desktop,Organic,13.09,28,1,A,0.501,True
507,18,Male,Australia,Desktop,Ads,13.42,24,3,B,0.602,True
508,53,Female,India,Other,Ads,12.89,29,0,A,0.474,True
509,54,Female,Canada,Desktop,Email,12.79,28,1,A,0.498,False
510,49,Female,India,Mobile,Organic,9.65,15,2,B,0.49,False
511,26,Male,India,Mobile,Organic,8.08,14,2,B,0.469,False
512,22,Male,Canada,Mobile,Social,12.85,24,3,B,0.597,True
513,28,Male,India,Mobile,Organic,15.05,25,2,B,0.594,True
514,53,Female,USA,Other,Organic,11.26,21,1,B,0.506,True
515,34,Female,India,Mobile,Organic,10.35,24,1,B,0.511,False
516,41,Female,USA,Desktop,Organic,8.69,17,2,A,0.432,False
517,20,Male,UK,Desktop,Organic,13.92,25,1,B,0.552,True
518,64,Male,India,Mobile,Organic,8.96,18,3,A,0.47,False
519,64,Female,USA,Other,Organic,14.24,30,3,B,0.64,True
520,46,Male,UK,Mobile,Organic,13.27,21,1,B,0.526,False
521,59,Male,Canada,Desktop,Ads,12.25,26,1,A,0.483,True
522,34,Female,Germany,Mobile,Organic,8.12,18,1,B,0.459,False
523,41,Female,Australia,Mobile,Organic,11.71,21,3,B,0.57,False
524,63,Female,India,Mobile,Ads,7.81,19,2,A,0.433,False
525,36,Female,Germany,Other,Email,9.21,15,3,A,0.457,False
526,43,Male,India,Desktop,Social,11.45,19,2,B,0.527,False
527,32,Male,Canada,Mobile,Ads,8.6,17,1,A,0.401,False
528,62,Female,Germany,Desktop,Organic,11.69,27,1,A,0.482,True
529,30,Male,UK,Mobile,Organic,11.04,18,1,B,0.488,True
530,36,Female,India,Desktop,Organic,11.04,26,2,A,0.5,False
531,26,Male,India,Mobile,Email,13.78,31,1,A,0.523,False
532,28,Male,Australia,Other,Ads,12.46,29,3,B,0.618,True
533,22,Male,India,Mobile,Ads,14.62,22,3,A,0.546,False
534,45,Male,Australia,Mobile,Social,8.53,19,4,B,0.558,False
535,60,Male,India,Mobile,Ads,9.06,18,3,A,0.471,True
536,45,Male,UK,Desktop,Organic,11.62,22,4,B,0.604,True
537,18,Female,USA,Mobile,Organic,17.43,37,0,B,0.617,False
538,35,Male,Canada,Mobile,Organic,10.42,22,1,A,0.444,False
539,32,Male,USA,Desktop,Ads,11.16,21,3,A,0.507,False
540,20,Female,USA,Mobile,Organic,15.79,26,2,A,0.548,True
541,38,Female,India,Mobile,Organic,17.17,36,1,A,0.582,True
542,60,Female,India,Mobile,Ads,8.77,19,5,A,0.533,False
543,53,Male,USA,Mobile,Email,9.87,22,2,B,0.527,True
544,48,Female,Australia,Other,Organic,8.94,19,1,B,0.472,True
545,32,Female,Germany,Mobile,Ads,10.74,17,0,A,0.392,False
546,48,Male,Canada,Mobile,Ads,7.11,12,1,B,0.419,False
547,49,Male,Australia,Desktop,Social,7.68,15,2,B,0.47,False
548,19,Female,India,Mobile,Ads,14.71,33,2,B,0.63,True
549,27,Female,India,Mobile,Email,12.28,26,4,A,0.573,False
550,59,Male,India,Mobile,Social,9.9,22,3,B,0.557,False
551,39,Male,India,Mobile,Social,9.0,20,0,B,0.448,False
552,48,Female,Canada,Desktop,Organic,13.53,31,3,B,0.638,False
553,60,Male,Germany,Other,Email,9.19,18,1,A,0.412,True
554,40,Female,USA,Desktop,Email,8.84,21,2,B,0.511,False
555,22,Male,UK,Mobile,Ads,12.19,29,4,A,0.587,True
556,38,Female,India,Desktop,Ads,8.45,21,5,A,0.539,True
557,38,Female,India,Mobile,Ads,11.83,26,4,A,0.568,False
558,30,Female,Germany,Other,Organic,14.28,28,1,A,0.513,False
559,57,Female,India,Desktop,Ads,10.13,15,3,A,0.466,False
560,22,Female,India,Mobile,Organic,16.9,27,1,B,0.592,True
561,32,Male,USA,Desktop,Ads,12.15,24,2,B,0.559,False
562,33,Female,Germany,Mobile,Organic,10.05,18,2,A,0.451,False
563,28,Female,UK,Desktop,Social,13.75,23,2,A,0.513,True
564,59,Male,UK,Desktop,Email,8.98,18,2,A,0.44,True
565,28,Male,India,Other,Ads,12.92,29,4,A,0.594,False
566,22,Female,UK,Desktop,Organic,13.6,33,1,A,0.531,True
567,49,Female,UK,Mobile,Organic,8.82,19,0,B,0.441,True
568,41,Female,India,Mobile,Ads,12.9,21,0,A,0.434,False
569,36,Male,USA,Desktop,Ads,8.64,16,2,A,0.426,True
570,28,Male,USA,Mobile,Organic,15.8,30,3,B,0.656,True
571,32,Female,India,Desktop,Ads,5.27,12,2,A,0.373,False
572,26,Male,USA,Mobile,Ads,12.19,22,3,B,0.58,True
573,44,Female,India,Mobile,Ads,10.18,24,1,B,0.51,False
574,64,Female,India,Mobile,Ads,10.5,19,2,B,0.518,True
575,22,Female,UK,Mobile,Organic,12.77,28,1,A,0.498,False
576,55,Female,USA,Desktop,Organic,11.3,28,2,A,0.513,False
577,35,Male,Germany,Mobile,Organic,8.35,15,0,B,0.417,False
578,54,Male,India,Other,Organic,10.62,20,2,A,0.466,True
579,35,Female,UK,Mobile,Organic,13.39,31,1,B,0.577,True
580,23,Female,USA,Mobile,Organic,16.71,41,3,B,0.72,True
581,55,Female,India,Mobile,Ads,8.35,18,2,B,0.491,True
582,36,Male,India,Mobile,Social,8.45,13,3,A,0.439,False
583,64,Male,USA,Mobile,Ads,11.3,16,3,A,0.483,True
584,59,Female,Germany,Desktop,Organic,6.68,12,2,B,0.445,False
585,61,Female,India,Mobile,Organic,12.88,25,2,A,0.514,False
586,52,Male,India,Mobile,Ads,7.96,19,4,B,0.553,True
587,57,Female,India,Other,Email,10.77,24,1,B,0.516,True
588,39,Male,India,Mobile,Organic,10.9,21,3,B,0.562,True
589,33,Male,India,Mobile,Organic,10.83,24,3,A,0.518,False
590,25,Male,UK,Desktop,Ads,16.27,31,2,A,0.578,True
591,59,Male,Australia,Other,Organic,8.78,17,5,B,0.581,True
592,35,Male,Australia,Desktop,Social,10.48,16,2,B,0.503,True
593,32,Female,Canada,Mobile,Social,10.37,23,3,A,0.509,False
594,34,Female,USA,Other,Ads,8.91,22,2,A,0.459,False
595,57,Female,UK,Mobile,Organic,16.21,35,1,B,0.625,False
596,59,Male,India,Mobile,Email,7.84,15,2,B,0.471,True
597,24,Male,India,Mobile,Ads,12.02,26,1,B,0.538,False
598,25,Female,India,Other,Organic,16.3,30,2,B,0.631,True
599,34,Female,Canada,Mobile,Email,11.24,22,3,A,0.512,False
600,39,Female,India,Mobile,Organic,7.94,18,1,A,0.399,False
601,53,Male,India,Mobile,Organic,9.95,19,3,B,0.542,True
602,31,Female,Australia,Desktop,Email,10.15,22,3,B,0.559,False
603,51,Male,Australia,Mobile,Ads,9.5,15,3,B,0.518,True
604,25,Female,India,Mobile,Ads,14.09,35,1,A,0.546,False
605,20,Female,India,Other,Ads,15.11,34,3,A,0.611,True
606,58,Male,India,Mobile,Organic,10.19,19,0,A,0.397,False
607,31,Male,UK,Desktop,Organic,10.16,20,3,B,0.55,False
608,47,Male,India,Mobile,Email,9.66,14,2,A,0.427,True
609,28,Female,Canada,Desktop,Email,17.93,44,3,A,0.689,True
610,21,Male,Germany,Mobile,Ads,9.14,14,4,B,0.539,False
611,47,Male,UK,Desktop,Ads,10.71,25,0,A,0.432,True
612,40,Female,Canada,Desktop,Email,9.77,15,4,A,0.493,False
613,58,Female,India,Mobile,Ads,12.16,25,0,B,0.505,True
614,49,Male,USA,Mobile,Ads,14.56,27,1,A,0.511,False
615,18,Male,UK,Desktop,Ads,15.39,33,2,A,0.579,False
616,36,Female,UK,Desktop,Email,14.91,28,1,A,0.519,True
617,28,Male,Germany,Mobile,Ads,13.31,24,3,B,0.601,True
618,46,Male,India,Other,Ads,10.51,21,6,A,0.59,True
619,41,Female,USA,Mobile,Organic,8.59,19,2,B,0.499,False
620,37,Female,Germany,Desktop,Email,9.4,23,4,A,0.529,True
621,63,Male,Germany,Other,Email,9.51,21,1,B,0.488,False
622,24,Male,UK,Mobile,Email,15.74,26,3,A,0.577,True
623,22,Female,India,Mobile,Organic,16.47,25,1,A,0.52,False
624,48,Female,Canada,Mobile,Organic,6.81,13,3,B,0.481,False
625,26,Male,India,Mobile,Ads,14.21,30,2,B,0.61,True
626,42,Female,USA,Desktop,Ads,10.63,26,4,A,0.556,True
627,33,Female,USA,Desktop,Email,10.34,16,2,B,0.501,False
628,55,Male,USA,Mobile,Ads,8.63,15,1,B,0.449,False
629,23,Female,Australia,Mobile,Ads,13.76,29,1,A,0.513,False
630,55,Male,India,Mobile,Organic,8.55,14,2,A,0.416,False
631,57,Female,India,Mobile,Ads,10.27,25,0,B,0.486,False
632,25,Male,India,Mobile,Ads,15.02,34,4,B,0.698,False
633,61,Female,India,Mobile,Organic,16.62,41,2,B,0.689,False
634,52,Male,India,Mobile,Email,8.63,18,2,B,0.494,True
635,50,Male,Germany,Mobile,Organic,9.88,23,1,A,0.444,True
636,28,Female,UK,Other,Organic,13.55,33,1,A,0.53,False
637,37,Female,India,Other,Ads,9.91,20,1,A,0.429,False
638,27,Male,Canada,Mobile,Organic,11.47,18,1,A,0.435,True
639,47,Female,India,Mobile,Ads,13.9,33,0,B,0.562,True
640,27,Female,India,Mobile,Organic,15.99,39,2,A,0.615,True
641,47,Male,Australia,Mobile,Email,11.41,19,3,B,0.557,False
642,44,Female,India,Mobile,Social,13.4,23,1,A,0.479,True
643,61,Female,Australia,Mobile,Email,10.77,20,3,B,0.556,True
644,19,Male,India,Mobile,Ads,14.08,32,3,A,0.591,True
645,28,Female,UK,Desktop,Email,17.28,35,2,A,0.608,True
646,49,Female,Germany,Mobile,Organic,14.13,22,4,A,0.571,True
647,22,Male,India,Mobile,Email,11.63,20,2,B,0.534,True
648,23,Female,UK,Mobile,Ads,11.75,20,0,B,0.476,False
649,38,Female,India,Mobile,Ads,14.22,28,4,A,0.602,True
650,44,Female,Germany,Desktop,Ads,9.12,16,2,B,0.489,False
651,48,Male,India,Other,Ads,8.36,16,0,A,0.364,False
652,33,Female,USA,Other,Ads,9.85,23,1,A,0.444,False
653,32,Male,India,Mobile,Ads,6.68,15,3,B,0.49,True
654,59,Female,UK,Desktop,Organic,10.27,23,3,A,0.508,True
655,62,Female,USA,Desktop,Social,7.27,15,4,A,0.468,True
656,33,Male,India,Mobile,Ads,9.25,19,0,A,0.388,False
657,19,Female,India,Mobile,Ads,12.09,22,2,A,0.491,True
658,33,Male,India,Mobile,Organic,9.29,23,5,A,0.558,False
659,59,Male,India,Mobile,Organic,10.82,22,1,B,0.506,True
660,29,Female,UK,Mobile,Email,16.29,41,3,B,0.716,True
661,44,Male,UK,Mobile,Organic,13.32,30,3,A,0.573,True
662,63,Male,India,Desktop,Social,8.72,17,0,B,0.43,False
663,49,Male,India,Mobile,Ads,7.55,14,4,A,0.466,False
664,44,Male,UK,Desktop,Ads,8.69,21,1,A,0.422,False
665,43,Female,UK,Mobile,Organic,9.8,23,0,B,0.471,False
666,52,Female,India,Other,Organic,15.05,24,3,A,0.56,True
667,22,Female,Australia,Mobile,Ads,15.72,30,1,B,0.595,False
668,60,Male,USA,Mobile,Organic,9.17,20,0,A,0.392,True
669,43,Female,Germany,Mobile,Social,13.12,30,2,B,0.599,True
670,30,Female,India,Other,Email,12.59,19,0,B,0.479,True
671,60,Male,India,Mobile,Ads,5.54,12,3,A,0.405,True
672,47,Female,India,Other,Ads,14.81,35,2,A,0.583,True
673,52,Female,Germany,Mobile,Email,11.13,26,1,A,0.471,True
674,62,Male,Germany,Other,Email,7.73,17,3,B,0.51,False
675,19,Female,India,Mobile,Ads,15.99,33,4,A,0.645,True
676,40,Female,Canada,Desktop,Email,14.63,33,2,B,0.629,True
677,34,Male,India,Mobile,Ads,8.85,21,1,B,0.481,True
678,56,Female,UK,Desktop,Organic,6.79,14,2,A,0.398,False
679,40,Female,Australia,Mobile,Email,10.74,18,1,A,0.427,False
680,46,Male,Germany,Mobile,Organic,8.2,13,4,B,0.525,True
681,49,Female,India,Mobile,Organic,6.24,10,2,B,0.43,False
682,31,Female,Australia,Mobile,Organic,16.79,36,1,B,0.636,True
683,19,Female,India,Mobile,Ads,15.61,35,0,B,0.589,False
684,40,Male,India,Mobile,Email,11.38,26,6,A,0.624,True
685,20,Female,USA,Desktop,Email,13.19,29,0,A,0.477,True
686,22,Male,USA,Desktop,Organic,7.48,11,1,B,0.418,True
687,41,Male,USA,Desktop,Ads,12.24,28,2,A,0.522,False
688,35,Male,USA,Desktop,Ads,12.76,20,2,B,0.546,True
689,35,Female,USA,Desktop,Organic,9.28,20,0,B,0.451,True
690,39,Male,India,Mobile,Ads,6.53,13,3,B,0.478,False
691,44,Male,USA,Desktop,Organic,8.77,17,1,B,0.461,True
692,51,Female,USA,Mobile,Ads,10.75,25,0,B,0.491,False
693,29,Male,India,Desktop,Ads,7.42,11,2,A,0.389,False
694,51,Male,Canada,Desktop,Organic,8.45,16,2,B,0.483,False
695,35,Female,India,Mobile,Organic,11.73,26,3,B,0.595,False
696,30,Male,UK,Desktop,Ads,11.74,25,1,A,0.472,False
697,58,Male,Australia,Desktop,Organic,12.76,20,1,B,0.516,False
698,21,Female,USA,Desktop,Organic,13.9,27,5,B,0.682,True
699,56,Female,India,Mobile,Organic,9.33,19,1,B,0.476,False
700,32,Female,USA,Mobile,Ads,9.01,19,6,A,0.565,True
701,60,Male,Australia,Desktop,Organic,5.4,11,1,A,0.339,False
702,61,Male,UK,Mobile,Email,10.54,18,0,A,0.395,False
703,19,Female,India,Other,Ads,13.22,27,1,A,0.497,True
704,63,Female,India,Mobile,Organic,6.31,9,0,B,0.366,False
705,22,Male,USA,Desktop,Social,14.44,32,1,A,0.534,True
706,40,Male,USA,Mobile,Organic,9.1,15,1,B,0.454,True
707,47,Female,Canada,Desktop,Ads,11.36,19,4,A,0.529,False
708,64,Female,USA,Desktop,Organic,11.53,26,2,A,0.505,False
709,49,Male,UK,Desktop,Ads,11.3,21,2,B,0.536,True
710,41,Male,India,Mobile,Social,9.41,15,1,B,0.457,False
711,39,Male,USA,Desktop,Email,11.3,27,2,A,0.508,True
712,36,Female,Germany,Desktop,Ads,9.24,15,0,B,0.425,False
713,60,Male,India,Mobile,Ads,7.65,12,4,B,0.514,False
714,34,Female,UK,Desktop,Email,8.45,12,2,A,0.404,True
715,64,Female,India,Mobile,Email,11.53,25,1,A,0.47,False
716,25,Female,Canada,Desktop,Email,16.76,33,5,A,0.683,True
717,45,Female,Canada,Desktop,Organic,11.73,25,0,A,0.442,False
718,32,Male,India,Mobile,Organic,6.77,15,3,B,0.491,True
719,54,Female,India,Mobile,Ads,11.4,18,2,A,0.464,True
720,47,Male,Germany,Mobile,Ads,11.39,17,1,A,0.429,False
721,22,Male,India,Mobile,Organic,13.17,25,4,A,0.577,True
722,40,Male,Canada,Mobile,Organic,11.01,16,3,B,0.538,False
723,22,Male,Australia,Desktop,Organic,17.47,28,2,A,0.575,True
724,46,Female,UK,Desktop,Ads,10.39,25,4,A,0.549,True
725,45,Male,USA,Desktop,Organic,9.62,17,4,B,0.559,True
726,38,Female,India,Mobile,Organic,11.36,29,0,B,0.517,False
727,58,Male,India,Mobile,Organic,12.62,26,3,A,0.546,True
728,62,Male,UK,Desktop,Email,12.03,19,1,B,0.503,False
729,40,Male,India,Mobile,Organic,12.4,19,3,B,0.567,True
730,29,Male,India,Mobile,Ads,14.09,33,1,B,0.594,True
731,25,Male,USA,Desktop,Ads,11.06,17,4,A,0.516,False
732,38,Female,USA,Mobile,Organic,8.96,19,1,A,0.415,True
733,21,Female,Germany,Mobile,Organic,12.3,27,2,A,0.518,False
734,59,Male,UK,Desktop,Email,11.94,24,0,A,0.439,False
735,43,Male,USA,Other,Email,10.77,22,2,B,0.536,True
736,57,Male,Canada,Mobile,Organic,8.47,15,1,A,0.39,False
737,24,Female,Germany,Desktop,Social,14.42,34,2,B,0.632,True
738,36,Female,Canada,Desktop,Organic,11.34,21,2,B,0.536,False
739,43,Male,Australia,Desktop,Email,10.36,24,0,A,0.424,True
740,61,Male,Germany,Mobile,Organic,9.21,22,2,B,0.52,True
741,41,Male,India,Mobile,Organic,11.33,20,1,B,0.501,False
742,41,Male,UK,Desktop,Organic,8.5,14,1,B,0.443,False
743,29,Female,UK,Desktop,Email,15.31,24,2,B,0.591,True
744,21,Female,UK,Desktop,Organic,10.38,22,2,B,0.532,False
745,31,Male,India,Mobile,Email,11.14,20,4,A,0.531,True
746,24,Female,Australia,Desktop,Email,16.6,25,4,B,0.669,False
747,62,Female,Australia,Other,Organic,8.67,21,0,B,0.45,True
748,63,Female,India,Mobile,Ads,8.4,14,1,B,0.442,True
749,49,Female,USA,Desktop,Organic,10.51,24,1,A,0.455,False
750,46,Male,India,Other,Organic,9.09,20,3,A,0.481,True
751,63,Female,USA,Mobile,Email,8.5,15,0,A,0.36,False
752,64,Female,India,Mobile,Ads,12.93,22,6,A,0.619,True
753,60,Female,UK,Mobile,Ads,8.59,21,3,B,0.539,True
754,48,Male,India,Mobile,Organic,9.1,18,2,A,0.441,False
755,32,Female,USA,Desktop,Social,10.78,22,3,A,0.508,True
756,60,Male,India,Mobile,Email,9.13,19,0,B,0.444,False
757,35,Female,India,Other,Ads,13.48,24,1,A,0.485,True
758,50,Female,USA,Desktop,Organic,10.96,25,3,A,0.525,True
759,42,Female,India,Mobile,Email,12.15,28,1,B,0.549,True
760,40,Male,Germany,Mobile,Organic,7.76,13,2,A,0.403,False
761,19,Male,India,Desktop,Ads,11.74,26,3,A,0.537,True
762,22,Female,USA,Desktop,Email,11.98,20,3,B,0.568,False
763,24,Male,Canada,Other,Organic,11.36,24,4,B,0.612,True
764,52,Male,USA,Mobile,Organic,10.26,20,4,B,0.581,True
765,21,Female,Canada,Mobile,Organic,16.89,38,4,A,0.679,True
766,21,Male,Canada,Mobile,Organic,11.62,26,1,B,0.534,True
767,43,Male,Germany,Other,Organic,9.4,18,0,B,0.442,False
768,28,Female,India,Mobile,Ads,17.88,36,2,B,0.677,True
769,44,Male,USA,Desktop,Organic,11.49,19,3,B,0.558,True
770,18,Female,India,Mobile,Ads,14.39,24,6,B,0.702,False
771,56,Female,Canada,Mobile,Organic,8.6,20,3,A,0.476,False
772,38,Female,USA,Desktop,Ads,13.57,29,1,A,0.511,True
773,47,Female,India,Desktop,Social,14.44,26,4,B,0.652,True
774,63,Male,USA,Mobile,Email,11.6,22,3,A,0.516,False
775,25,Male,USA,Desktop,Organic,11.37,27,1,B,0.537,True
776,36,Female,Australia,Desktop,Organic,10.58,21,0,B,0.469,True
777,26,Female,Australia,Mobile,Social,15.42,31,2,A,0.569,True
778,28,Female,India,Mobile,Ads,12.47,23,4,A,0.56,True
779,57,Male,Canada,Mobile,Organic,11.15,17,1,B,0.484,False
780,61,Male,USA,Mobile,Organic,7.63,14,2,B,0.464,False
781,42,Male,Canada,Mobile,Ads,7.86,16,0,B,0.417,True
782,18,Female,India,Desktop,Ads,13.73,26,2,B,0.585,True
783,34,Female,India,Mobile,Ads,7.62,15,1,B,0.439,False
784,42,Male,Germany,Desktop,Ads,10.37,20,4,B,0.582,False
785,21,Female,USA,Desktop,Organic,19.24,45,2,B,0.735,True
786,19,Male,USA,Mobile,Organic,13.2,20,1,A,0.462,True
787,42,Female,India,Mobile,Ads,9.89,17,0,B,0.442,True
788,30,Female,India,Mobile,Ads,10.52,25,3,A,0.52,True
789,50,Female,India,Mobile,Ads,11.94,18,2,B,0.527,False
790,23,Female,USA,Mobile,Organic,15.04,32,1,B,0.598,True
791,44,Female,UK,Desktop,Ads,10.4,24,4,B,0.602,True
792,26,Male,India,Mobile,Ads,11.06,20,6,A,0.591,False
793,22,Male,USA,Other,Organic,11.81,26,2,B,0.566,False
794,21,Female,India,Mobile,Organic,17.82,36,2,A,0.618,True
795,50,Male,UK,Mobile,Organic,11.9,18,1,B,0.497,False
796,18,Female,India,Mobile,Email,20.68,38,3,B,0.745,True
797,57,Male,India,Mobile,Ads,7.64,17,3,A,0.451,False
798,26,Female,UK,Mobile,Email,18.37,37,4,A,0.689,False
799,58,Female,India,Mobile,Ads,7.49,15,2,A,0.41,True
800,49,Female,India,Mobile,Ads,12.71,30,1,A,0.507,True
801,45,Female,UK,Desktop,Organic,10.27,25,4,A,0.548,False
