user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group,session_norm,pages_norm,orders_norm,purchase_prob
237,39,Female,India,Mobile,1.99,3,2,Social,B,0.09485430874147552,0.1,0.2222222222222222,0.27174863952607287
238,62,Female,India,Mobile,1.57,1,3,Ads,A,0.06881587104773715,0.0,0.3333333333333333,0.2304298408762141
239,53,Female,Germany,Mobile,1.43,3,3,Ads,B,0.06013639181649101,0.1,0.3333333333333333,0.30369394502996483
240,51,Female,USA,Mobile,2.73,2,3,Ads,B,0.1407315561066336,0.05,0.3333333333333333,0.3073129778879934
241,39,Female,India,Mobile,4.49,2,2,Ads,B,0.24984500929944206,0.05,0.2222222222222222,0.2902467796376662
242,31,Male,India,Mobile,4.18,2,1,Ads,A,0.2306261624302542,0.05,0.1111111111111111,0.19751412137493976
243,20,Male,India,Other,9.03,1,2,Email,B,0.5313081215127092,0.0,0.2222222222222222,0.3340394020803196
244,55,Male,India,Mobile,3.95,11,3,Ads,B,0.2163670179789213,0.5,0.3333333333333333,0.4349400702624509
245,30,Female,India,Desktop,1.74,5,2,Ads,A,0.07935523868567887,0.2,0.2222222222222222,0.24364882551491357
246,19,Female,India,Mobile,1.64,5,2,Organic,A,0.0731556106633602,0.2,0.2222222222222222,0.24240889991044984
247,61,Male,USA,Desktop,2.89,3,3,Organic,B,0.15065096094234348,0.1,0.3333333333333333,0.32179685885513537
248,57,Male,India,Other,1.43,1,1,Organic,B,0.06013639181649101,0.0,0.1111111111111111,0.20091616725218708
249,26,Female,India,Mobile,1.43,4,1,Ads,B,0.06013639181649101,0.15,0.1111111111111111,0.23841616725218712
250,59,Female,UK,Mobile,1.9,3,2,Ads,A,0.08927464352138872,0.1,0.2222222222222222,0.22063270648205552
251,52,Female,India,Mobile,2.8,2,3,Organic,A,0.14507129572225666,0.05,0.3333333333333333,0.258180925811118
252,59,Female,Brazil,Mobile,1.98,3,1,Organic,A,0.09423434593924365,0.1,0.1111111111111111,0.18273575807673761
253,44,Female,USA,Other,3.0,4,4,Organic,A,0.157470551766894,0.15,0.4444444444444444,0.32454966590893436
254,37,Female,India,Mobile,2.26,3,1,Email,B,0.11159330440173588,0.1,0.1111111111111111,0.23620754976923608
255,38,Female,India,Mobile,1.15,3,3,Ads,A,0.04277743335399876,0.1,0.3333333333333333,0.2502221533374664
256,23,Male,USA,Desktop,5.03,5,0,Email,A,0.28332300061996285,0.2,0.0,0.20666460012399257
257,46,Female,UK,Other,4.61,1,4,Ads,A,0.2572845629262245,0.0,0.4444444444444444,0.3070124681408004
258,39,Female,USA,Mobile,6.32,4,1,Email,A,0.36329820210787356,0.15,0.1111111111111111,0.24904852931046362
259,52,Male,USA,Desktop,3.95,6,2,Email,A,0.2163670179789213,0.25,0.2222222222222222,0.28355118137356206
260,54,Male,Germany,Desktop,2.74,2,4,Ads,B,0.1413515189088655,0.05,0.4444444444444444,0.3463258593373287
261,40,Male,USA,Mobile,2.38,2,3,Social,A,0.11903285802851829,0.05,0.3333333333333333,0.25297323827237034
262,46,Female,India,Mobile,4.63,4,3,Social,A,0.25852448853068816,0.15,0.3333333333333333,0.3058715643728043
263,57,Female,India,Desktop,2.62,2,1,Organic,A,0.1339119652820831,0.05,0.1111111111111111,0.17817128194530554
264,44,Female,USA,Desktop,3.54,7,0,Social,B,0.19094854308741477,0.3,0.0,0.263189708617483
265,32,Male,UK,Mobile,2.0,3,0,Email,A,0.09547427154370738,0.1,0.0,0.14409485430874147
266,52,Female,India,Tablet,3.33,3,0,Ads,A,0.17792932424054558,0.1,0.0,0.16058586484810913
267,44,Female,USA,Mobile,3.88,4,3,Social,B,0.2120272783632982,0.15,0.3333333333333333,0.3465721223393263
268,29,Male,India,Mobile,3.42,2,2,Email,A,0.18350898946063238,0.05,0.2222222222222222,0.2269795756699043
269,63,Male,Germany,Mobile,2.5,4,2,Email,A,0.12647241165530068,0.15,0.2222222222222222,0.24057226010883792
270,58,Female,India,Mobile,2.33,3,0,Organic,B,0.11593304401735897,0.1,0.0,0.19818660880347183
271,25,Female,India,Mobile,4.2,3,4,Ads,A,0.23186608803471795,0.1,0.4444444444444444,0.32692877316249913
272,51,Male,India,Desktop,3.31,7,1,Organic,B,0.17668939863608185,0.3,0.1111111111111111,0.2992267686161053
273,33,Female,India,Mobile,2.65,4,1,Organic,A,0.13577185368877867,0.15,0.1111111111111111,0.20354325962664463
274,53,Female,USA,Mobile,4.35,4,2,Organic,A,0.2411655300681959,0.15,0.2222222222222222,0.26351088379141696
275,34,Female,UK,Mobile,1.65,3,4,Organic,B,0.07377557346559206,0.1,0.4444444444444444,0.34531067024867396
276,42,Female,India,Mobile,1.33,5,3,Ads,B,0.05393676379417236,0.2,0.3333333333333333,0.3274540194255011
277,63,Female,USA,Mobile,6.29,1,4,Ads,B,0.36143831370117796,0.0,0.4444444444444444,0.3778432182957911
278,43,Male,India,Mobile,1.17,3,2,Social,A,0.04401735895846249,0.1,0.2222222222222222,0.21158124956947028
279,64,Female,USA,Other,4.84,2,2,Social,B,0.27154370737755734,0.05,0.2222222222222222,0.29458651925328927
280,34,Female,USA,Desktop,4.38,4,2,Ads,A,0.2430254184748915,0.15,0.2222222222222222,0.2638828614727561
281,55,Female,Brazil,Mobile,4.35,3,1,Ads,A,0.2411655300681959,0.1,0.1111111111111111,0.2121219949025281
282,55,Female,UK,Mobile,3.51,2,2,Ads,A,0.18908865468071917,0.05,0.2222222222222222,0.22809550871392165
283,62,Female,India,Other,3.13,2,1,Organic,A,0.16553006819590826,0.05,0.1111111111111111,0.18449490252807058
284,29,Female,UK,Mobile,2.36,4,3,Email,B,0.11779293242405456,0.15,0.3333333333333333,0.32772525315147755
285,30,Male,India,Desktop,4.59,2,1,Organic,A,0.2560446373217607,0.05,0.1111111111111111,0.20259781635324106
286,23,Female,India,Desktop,2.25,2,3,Organic,B,0.11097334159950403,0.05,0.3333333333333333,0.3013613349865675
287,26,Male,India,Mobile,1.23,3,4,Ads,A,0.04773713577185369,0.1,0.4444444444444444,0.2901029827099263
288,63,Female,India,Mobile,2.11,1,2,Email,B,0.10229386236825791,0.0,0.2222222222222222,0.24823655025142932
289,39,Female,India,Mobile,2.13,4,3,Email,A,0.10353378797272164,0.15,0.3333333333333333,0.274873424261211
290,20,Female,USA,Mobile,3.76,4,4,Ads,B,0.20458772473651582,0.15,0.4444444444444444,0.3839731005028587
291,43,Female,USA,Mobile,3.22,2,1,Email,A,0.17110973341599506,0.05,0.1111111111111111,0.18561083557208793
292,51,Male,India,Mobile,1.12,14,1,Ads,A,0.040917544947303174,0.65,0.1111111111111111,0.3095723978783495
293,21,Female,USA,Desktop,0.92,4,1,Organic,A,0.028518288902665844,0.15,0.1111111111111111,0.18209254666942207
294,19,Male,India,Mobile,3.29,3,2,Organic,A,0.17544947303161812,0.1,0.2222222222222222,0.2378676723841014
295,53,Female,UK,Desktop,1.38,4,0,Social,A,0.05703657780533168,0.15,0.0,0.14890731556106634
296,30,Male,India,Other,3.42,3,6,Organic,A,0.18350898946063238,0.1,0.6666666666666666,0.3950351312254598
297,54,Male,India,Mobile,1.83,1,3,Email,B,0.08493490390576566,0.0,0.3333333333333333,0.2836536474478198
298,26,Female,India,Mobile,1.44,2,4,Ads,B,0.06075635461872288,0.05,0.4444444444444444,0.3302068264793001
299,25,Female,USA,Mobile,7.88,2,3,Organic,A,0.46001239925604465,0.05,0.3333333333333333,0.3211691465178756
300,50,Male,Brazil,Desktop,2.35,2,0,Organic,A,0.1171729696218227,0.05,0.0,0.13593459392436455
301,47,Female,USA,Mobile,4.29,2,5,Social,B,0.23744575325480474,0.05,0.5555555555555556,0.4044335950954054
302,50,Female,India,Mobile,0.88,1,4,Ads,A,0.026038437693738377,0.0,0.4444444444444444,0.2607632430943032
303,34,Female,Germany,Desktop,3.17,3,3,Organic,A,0.16800991940483573,0.1,0.3333333333333333,0.27526865054763383
304,52,Male,USA,Other,1.51,2,1,Ads,A,0.06509609423434595,0.05,0.1111111111111111,0.1644081077357581
305,41,Male,UK,Mobile,4.09,4,1,Email,A,0.2250464972101674,0.15,0.1111111111111111,0.2213981883309224
306,62,Male,India,Desktop,1.92,3,2,Ads,B,0.09051456912585246,0.1,0.2222222222222222,0.27088069160294825
307,39,Female,India,Mobile,1.51,3,2,Organic,B,0.06509609423434595,0.1,0.2222222222222222,0.26579699662464695
308,21,Female,India,Tablet,1.48,1,3,Ads,A,0.06323620582765034,0.0,0.3333333333333333,0.22931390783219674
309,26,Male,Germany,Mobile,3.7,2,0,Organic,B,0.20086794792312465,0.05,0.0,0.20267358958462495
310,20,Female,India,Mobile,1.24,2,1,Organic,B,0.04835709857408556,0.05,0.1111111111111111,0.211060308603706
311,33,Male,USA,Desktop,1.79,4,2,Organic,B,0.0824550526968382,0.15,0.2222222222222222,0.2817687883171454
312,55,Female,India,Mobile,4.52,2,1,Organic,A,0.25170489770613763,0.05,0.1111111111111111,0.20172986843011645
313,24,Female,USA,Desktop,3.53,3,2,Organic,A,0.1903285802851829,0.1,0.2222222222222222,0.24084349383481435
314,37,Female,UK,Desktop,5.0,3,3,Email,B,0.2814631122132672,0.1,0.3333333333333333,0.3479592891093201
315,62,Female,India,Other,2.43,4,3,Ads,A,0.12213267203967763,0.15,0.3333333333333333,0.27859320107460217
316,35,Male,India,Mobile,5.84,5,3,Organic,B,0.333539987600744,0.2,0.3333333333333333,0.38337466418681543
317,49,Female,India,Mobile,2.16,1,3,Ads,B,0.10539367637941725,0.0,0.3333333333333333,0.2877454019425501
318,28,Female,India,Mobile,4.08,3,1,Organic,A,0.22442653440793556,0.1,0.1111111111111111,0.208774195770476
319,47,Female,UK,Other,1.99,2,3,Ads,A,0.09485430874147552,0.05,0.3333333333333333,0.24813752841496178
320,41,Female,UK,Mobile,1.58,10,2,Email,B,0.06943583384996901,0.45,0.2222222222222222,0.3541649445477716
321,44,Female,USA,Mobile,2.4,2,0,Ads,A,0.12027278363298202,0.05,0.0,0.13655455672659642
322,48,Male,India,Other,3.03,2,1,Organic,A,0.15933044017358958,0.05,0.1111111111111111,0.18325497692360682
323,23,Female,India,Mobile,1.13,3,2,Ads,A,0.041537507749535026,0.1,0.2222222222222222,0.21108527932768478
324,44,Male,India,Desktop,3.11,3,3,Ads,B,0.1642901425914445,0.1,0.3333333333333333,0.3245246951849555
325,32,Female,UK,Mobile,2.05,1,1,Ads,B,0.0985740855548667,0.0,0.1111111111111111,0.20860370599986222
326,30,Male,India,Tablet,3.68,2,4,Organic,A,0.1996280223186609,0.05,0.4444444444444444,0.30798116001928777
327,24,Male,UK,Mobile,2.44,5,1,Ads,B,0.12275263484190949,0.2,0.1111111111111111,0.2634394158572708
328,56,Female,India,Mobile,3.64,4,4,Ads,B,0.19714817110973343,0.15,0.4444444444444444,0.38248518977750223
329,49,Male,India,Mobile,3.46,1,4,Ads,A,0.18598884066955984,0.0,0.4444444444444444,0.2927533236894675
330,37,Female,Brazil,Tablet,2.95,2,2,Ads,A,0.15437073775573468,0.05,0.2222222222222222,0.22115192532892475
331,29,Male,Germany,Desktop,2.52,1,1,Ads,B,0.1277123372597644,0.0,0.1111111111111111,0.21443135634084176
332,64,Female,USA,Desktop,4.8,3,0,Organic,B,0.2690638561686299,0.1,0.0,0.228812771233726
333,35,Female,India,Tablet,2.62,2,3,Email,A,0.1339119652820831,0.05,0.3333333333333333,0.2559490597230833
334,63,Male,USA,Mobile,1.62,3,2,Organic,B,0.07191568505889648,0.1,0.2222222222222222,0.26716091478955706
335,31,Male,Brazil,Desktop,1.44,5,5,Ads,B,0.06075635461872288,0.2,0.5555555555555556,0.406595715368189
336,35,Female,India,Mobile,3.7,1,2,Organic,B,0.20086794792312465,0.0,0.2222222222222222,0.2679513673624027
337,38,Female,India,Desktop,3.21,3,0,Email,A,0.1704897706137632,0.1,0.0,0.15909795412275266
338,50,Female,Brazil,Desktop,5.17,3,1,Organic,A,0.2920024798512089,0.1,0.1111111111111111,0.2222893848591307
339,64,Female,USA,Mobile,5.84,2,5,Email,B,0.333539987600744,0.05,0.5555555555555556,0.42365244196459323
340,60,Female,USA,Other,3.4,1,2,Social,B,0.18226906385616864,0.0,0.2222222222222222,0.2642315905490115
341,47,Male,USA,Mobile,1.9,4,2,Organic,B,0.08927464352138872,0.15,0.2222222222222222,0.2831327064820555
342,35,Male,India,Mobile,3.59,4,2,Social,A,0.1940483570985741,0.15,0.2222222222222222,0.2540874491974926
343,20,Male,Germany,Mobile,4.63,3,1,Organic,B,0.25852448853068816,0.1,0.1111111111111111,0.2655937865950265
344,49,Female,India,Other,1.37,1,2,Email,A,0.05641661500309983,0.0,0.2222222222222222,0.18906110077839772
345,19,Male,UK,Mobile,2.28,2,3,Organic,A,0.11283323000619963,0.05,0.3333333333333333,0.2517333126679066
346,28,Male,USA,Desktop,0.66,3,1,Social,B,0.012399256044637322,0.1,0.1111111111111111,0.21636874009781637
347,19,Male,India,Mobile,3.57,6,3,Ads,A,0.19280843149411037,0.25,0.3333333333333333,0.31772835296548874
348,48,Female,India,Mobile,5.91,3,0,Email,B,0.33787972721636705,0.1,0.0,0.24257594544327343
349,52,Male,USA,Desktop,3.97,4,4,Organic,A,0.21760694358338503,0.15,0.4444444444444444,0.33657694427223256
350,46,Female,India,Other,1.18,3,2,Ads,B,0.04463732176069436,0.1,0.2222222222222222,0.26170524212991664
351,46,Female,India,Mobile,1.59,3,1,Organic,A,0.07005579665220088,0.1,0.1111111111111111,0.17790004821932906
352,50,Female,India,Mobile,2.9,6,2,Organic,A,0.15127092374457532,0.25,0.2222222222222222,0.2705319625266928
353,20,Female,UK,Mobile,3.74,5,0,Email,A,0.20334779913205211,0.2,0.0,0.19066955982641043
354,18,Male,USA,Mobile,5.61,3,3,Organic,B,0.3192808431494111,0.1,0.3333333333333333,0.3555228352965489
355,29,Male,India,Other,3.24,1,1,Email,B,0.1723496590204588,0.0,0.1111111111111111,0.2233588206929807
356,22,Female,USA,Other,1.36,4,0,Ads,B,0.055796652200867956,0.15,0.0,0.1986593304401736
357,63,Male,Germany,Mobile,2.35,3,0,Ads,B,0.1171729696218227,0.1,0.0,0.19843459392436458
358,31,Female,Brazil,Mobile,2.23,4,0,Organic,B,0.1097334159950403,0.15,0.0,0.20944668319900805
359,61,Female,India,Mobile,3.01,2,3,Organic,B,0.15809051456912585,0.05,0.3333333333333333,0.31078476958049184
360,64,Male,Germany,Mobile,3.84,2,1,Email,A,0.20954742715437075,0.05,0.1111111111111111,0.19329837431976307
361,50,Male,India,Tablet,1.28,6,2,Ads,A,0.05083694978301303,0.25,0.2222222222222222,0.25044516773438036
362,24,Female,India,Mobile,3.31,4,3,Organic,B,0.17668939863608185,0.15,0.3333333333333333,0.33950454639388306
363,60,Female,USA,Mobile,1.3,7,3,Ads,B,0.05207687538747676,0.3,0.3333333333333333,0.35208204174416197
364,54,Female,India,Mobile,2.86,3,0,Email,B,0.14879107253564786,0.1,0.0,0.20475821450712955
365,47,Female,USA,Mobile,5.95,2,0,Email,B,0.3403595784252945,0.05,0.0,0.23057191568505891
366,35,Female,India,Desktop,2.93,2,1,Ads,A,0.15313081215127095,0.05,0.1111111111111111,0.1820150513191431
367,54,Male,India,Mobile,1.29,1,1,Organic,A,0.051456912585244895,0.0,0.1111111111111111,0.14918027140593787
368,35,Female,USA,Mobile,4.22,1,2,Organic,A,0.23310601363918165,0.0,0.2222222222222222,0.22439898050561413
369,53,Female,India,Mobile,1.66,4,2,Ads,B,0.07439553626782393,0.15,0.2222222222222222,0.28015688503134256
370,27,Female,Germany,Tablet,5.31,4,0,Email,B,0.30068195908245504,0.15,0.0,0.24763639181649105
371,47,Female,UK,Mobile,1.9,5,2,Social,A,0.08927464352138872,0.2,0.2222222222222222,0.24563270648205554
372,31,Female,UK,Desktop,1.46,3,3,Email,A,0.061996280223186616,0.1,0.3333333333333333,0.25406592271130396
373,38,Male,USA,Mobile,6.48,5,0,Ads,B,0.3732176069435834,0.2,0.0,0.27464352138871667
374,40,Female,India,Mobile,2.69,2,2,Ads,B,0.13825170489770613,0.05,0.2222222222222222,0.267928118757319
375,64,Male,India,Mobile,2.29,3,2,Organic,A,0.11345319280843151,0.1,0.2222222222222222,0.22546841633946407
376,38,Female,USA,Mobile,2.96,1,2,Organic,A,0.15499070055796654,0.0,0.2222222222222222,0.2087759178893711
377,49,Female,India,Other,1.4,6,2,Organic,B,0.05827650340979541,0.25,0.2222222222222222,0.3019330784597368
378,47,Male,India,Mobile,3.05,3,3,Email,B,0.1605703657780533,0.1,0.3333333333333333,0.3237807398222773
379,49,Male,India,Mobile,3.4,3,2,Organic,B,0.18226906385616864,0.1,0.2222222222222222,0.2892315905490115
380,58,Female,UK,Mobile,0.98,4,1,Email,A,0.032238065716057036,0.15,0.1111111111111111,0.1828365020321003
381,58,Female,India,Mobile,4.68,3,1,Ads,B,0.2616243025418475,0.1,0.1111111111111111,0.2662137493972584
382,29,Female,India,Mobile,1.96,16,0,Ads,B,0.09299442033477992,0.75,0.0,0.35609888406695595
383,35,Female,USA,Mobile,2.58,3,1,Email,A,0.13143211407315564,0.1,0.1111111111111111,0.19017531170352003
384,55,Male,India,Desktop,2.17,3,0,Organic,A,0.1060136391816491,0.1,0.0,0.14620272783632982
385,64,Male,India,Mobile,4.93,3,3,Organic,B,0.27712337259764414,0.1,0.3333333333333333,0.3470913411861955
386,39,Female,USA,Desktop,2.98,4,1,Ads,A,0.15623062616243028,0.15,0.1111111111111111,0.20763501412137497
387,62,Female,India,Mobile,2.8,4,0,Email,B,0.14507129572225666,0.15,0.0,0.21651425914445133
388,56,Female,Brazil,Desktop,2.72,4,3,Ads,A,0.14011159330440176,0.15,0.3333333333333333,0.28218898532754705
389,61,Female,USA,Mobile,3.16,7,3,Organic,B,0.16738995660260386,0.3,0.3333333333333333,0.37514465798718744
390,21,Male,India,Mobile,4.09,10,4,Ads,B,0.2250464972101674,0.45,0.4444444444444444,0.46306485499758904
391,57,Female,USA,Desktop,3.99,3,1,Ads,A,0.21884686918784876,0.1,0.1111111111111111,0.20765826272645865
392,27,Male,India,Mobile,2.81,2,2,Organic,A,0.14569125852448855,0.05,0.2222222222222222,0.21941602948267552
393,46,Female,India,Mobile,3.85,3,0,Organic,A,0.2101673899566026,0.1,0.0,0.16703347799132054
394,60,Male,USA,Desktop,3.19,4,3,Organic,B,0.16924984500929946,0.15,0.3333333333333333,0.3380166356685266
395,33,Male,India,Desktop,0.92,4,1,Organic,A,0.028518288902665844,0.15,0.1111111111111111,0.18209254666942207
396,51,Male,Germany,Desktop,1.14,3,1,Organic,B,0.04215747055176689,0.1,0.1111111111111111,0.22232038299924228
397,36,Female,USA,Mobile,4.4,2,5,Organic,A,0.24426534407935527,0.05,0.5555555555555556,0.3557975132603155
398,27,Female,India,Mobile,2.85,5,0,Email,B,0.14817110973341602,0.2,0.0,0.2296342219466832
399,29,Female,USA,Desktop,2.45,2,1,Social,A,0.12337259764414137,0.05,0.1111111111111111,0.17606340841771717
400,25,Male,India,Mobile,1.87,3,2,Organic,A,0.08741475511469313,0.1,0.2222222222222222,0.2202607288007164
401,32,Male,Germany,Mobile,3.99,3,0,Ads,A,0.21884686918784876,0.1,0.0,0.16876937383756976
402,52,Female,USA,Mobile,2.29,3,1,Organic,A,0.11345319280843151,0.1,0.1111111111111111,0.1865795274505752
403,49,Female,Brazil,Mobile,0.87,1,3,Ads,A,0.02541847489150651,0.0,0.3333333333333333,0.22175036164496797
404,42,Male,India,Mobile,0.94,5,2,Ads,A,0.02975821450712957,0.2,0.2222222222222222,0.23372942067920371
405,39,Male,UK,Desktop,3.06,2,3,Organic,A,0.1611903285802852,0.05,0.3333333333333333,0.2614047323827237
406,59,Female,India,Desktop,1.74,1,2,Ads,A,0.07935523868567887,0.0,0.2222222222222222,0.19364882551491353
407,63,Female,India,Mobile,1.49,3,1,Social,B,0.0638561686298822,0.1,0.1111111111111111,0.22666012261486534
408,61,Male,India,Tablet,2.58,3,2,Organic,B,0.13143211407315564,0.1,0.2222222222222222,0.2790642005924089
409,33,Female,UK,Mobile,3.3,4,3,Ads,B,0.17606943583384996,0.15,0.3333333333333333,0.3393805538334366
410,58,Female,Germany,Desktop,4.98,3,2,Organic,B,0.2802231866088035,0.1,0.2222222222222222,0.30882241509953845
411,35,Male,India,Mobile,2.73,1,3,Ads,B,0.1407315561066336,0.0,0.3333333333333333,0.2948129778879934
412,44,Male,UK,Mobile,3.89,3,3,Organic,A,0.2126472411655301,0.1,0.3333333333333333,0.2841961148997727
413,37,Male,Brazil,Other,1.31,11,2,Social,A,0.05269683818970863,0.5,0.2222222222222222,0.3133171454157195
414,62,Male,USA,Desktop,5.1,4,2,Organic,A,0.28766274023558586,0.15,0.2222222222222222,0.27281032582489495
415,36,Female,India,Mobile,0.95,3,2,Ads,A,0.030378177309361435,0.1,0.2222222222222222,0.20885341323965007
416,34,Female,Germany,Mobile,3.3,3,2,Social,A,0.17606943583384996,0.1,0.2222222222222222,0.23799166494454776
417,48,Female,Germany,Mobile,1.94,1,0,Email,A,0.09175449473031619,0.0,0.0,0.11835089894606324
418,25,Male,India,Desktop,2.38,4,1,Social,B,0.11903285802851829,0.15,0.1111111111111111,0.25019546049459257
419,18,Male,Brazil,Other,2.15,4,4,Ads,A,0.10477371357718537,0.15,0.4444444444444444,0.3140102982709926
420,45,Female,India,Tablet,2.19,5,1,Organic,B,0.10725356478611284,0.2,0.1111111111111111,0.2603396018461115
421,60,Female,India,Mobile,2.35,1,0,Ads,A,0.1171729696218227,0.0,0.0,0.12343459392436455
422,43,Male,USA,Mobile,6.26,5,4,Ads,A,0.35957842529448236,0.2,0.4444444444444444,0.37747124061445203
423,18,Male,India,Mobile,4.71,1,1,Organic,B,0.2634841909485431,0.0,0.1111111111111111,0.24158572707859755
424,46,Female,India,Mobile,3.68,3,1,Email,A,0.1996280223186609,0.1,0.1111111111111111,0.20381449335262108
425,58,Male,USA,Tablet,2.33,2,4,Social,B,0.11593304401735897,0.05,0.4444444444444444,0.3412421643590273
426,42,Female,USA,Desktop,3.17,3,3,Email,B,0.16800991940483573,0.1,0.3333333333333333,0.3252686505476338
427,50,Female,USA,Other,1.93,3,1,Organic,B,0.09113453192808432,0.1,0.1111111111111111,0.23211579527450577
428,27,Male,India,Mobile,3.23,1,4,Organic,B,0.17172969621822692,0.0,0.4444444444444444,0.3399014947992009
429,52,Female,USA,Mobile,2.59,3,0,Organic,B,0.13205207687538748,0.1,0.0,0.20141041537507748
430,54,Female,Brazil,Mobile,3.48,5,2,Ads,B,0.18722876627402357,0.2,0.2222222222222222,0.3152235310325825
431,34,Female,Germany,Desktop,2.16,2,1,Ads,B,0.10539367637941725,0.05,0.1111111111111111,0.22246762416477234
432,31,Male,USA,Mobile,4.44,3,3,Organic,B,0.24674519528828273,0.1,0.3333333333333333,0.3410157057243232
433,37,Male,UK,Desktop,2.79,4,0,Ads,A,0.14445133292002482,0.15,0.0,0.166390266584005
434,33,Female,India,Desktop,2.47,1,2,Organic,B,0.12461252324860511,0.0,0.2222222222222222,0.2527002824274988
435,21,Female,India,Desktop,3.98,3,0,Organic,A,0.21822690638561687,0.1,0.0,0.1686453812771234
