user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group
494,40,Female,Brazil,Desktop,3.4,3,2,Ads,B
495,27,Male,India,Mobile,2.18,6,3,Ads,B
496,48,Female,India,Desktop,3.09,3,8,Organic,A
497,19,Male,India,Desktop,1.38,6,3,Organic,A
498,28,Female,Brazil,Mobile,4.62,1,2,Organic,B
499,57,Female,USA,Desktop,3.47,2,1,Email,B
500,56,Male,USA,Mobile,2.7,2,3,Organic,B
501,41,Female,India,Mobile,3.11,3,2,Organic,A
502,23,Male,USA,Mobile,1.92,2,4,Organic,B
503,45,Female,USA,Mobile,5.24,12,0,Email,B
504,29,Female,India,Mobile,6.51,1,3,Ads,A
505,46,Female,USA,Desktop,1.24,4,1,Ads,B
506,51,Male,USA,Mobile,3.76,4,3,Email,A
507,35,Female,India,Mobile,3.93,1,1,Social,B
508,50,Female,USA,Mobile,3.44,2,1,Email,B
509,27,Female,India,Mobile,1.72,3,3,Social,A
510,26,Female,India,Mobile,2.06,6,2,Ads,B
511,55,Female,USA,Mobile,0.89,2,4,Ads,A
512,55,Male,India,Mobile,1.56,4,1,Organic,A
513,39,Male,India,Desktop,6.92,1,2,Organic,B
514,30,Male,India,Other,1.34,3,2,Organic,B
515,33,Male,India,Mobile,5.07,2,0,Ads,A
516,53,Male,USA,Mobile,3.38,2,0,Ads,A
517,48,Female,USA,Mobile,2.3,3,3,Ads,B
518,18,Male,USA,Mobile,2.59,3,0,Ads,B
519,24,Female,India,Mobile,4.78,2,0,Ads,B
520,39,Female,USA,Mobile,1.5,13,2,Email,B
521,47,Female,India,Mobile,2.2,2,3,Email,A
522,38,Female,India,Desktop,3.85,2,3,Ads,B
523,64,Female,India,Mobile,2.11,4,1,Organic,B
524,49,Female,India,Mobile,6.3,3,0,Email,A
525,64,Female,India,Mobile,3.55,6,2,Organic,B
526,19,Female,India,Mobile,1.78,2,3,Ads,A
527,46,Female,USA,Desktop,3.58,4,1,Organic,B
528,18,Female,India,Desktop,2.33,3,4,Ads,B
529,59,Female,Brazil,Mobile,1.38,4,3,Ads,A
530,46,Female,USA,Tablet,5.06,4,1,Email,A
531,38,Male,Brazil,Tablet,1.25,4,1,Email,A
532,34,Female,India,Mobile,4.61,1,3,Email,A
533,40,Female,India,Desktop,2.33,4,2,Email,A
534,33,Male,USA,Mobile,6.12,3,2,Email,A
535,22,Female,USA,Mobile,3.29,2,2,Email,A
536,61,Male,India,Mobile,3.38,3,2,Organic,A
537,30,Male,USA,Desktop,2.76,4,0,Email,B
538,34,Female,India,Other,2.07,1,3,Organic,A
539,27,Female,India,Mobile,3.8,3,2,Social,A
540,37,Female,USA,Mobile,2.39,1,1,Organic,A
541,48,Female,USA,Mobile,2.16,1,1,Email,A
542,42,Female,USA,Mobile,2.25,3,1,Email,A
543,37,Female,India,Mobile,2.56,2,3,Organic,B
544,55,Female,India,Mobile,4.3,1,3,Social,A
545,50,Male,India,Mobile,1.89,2,2,Organic,B
546,22,Female,USA,Desktop,1.63,3,0,Organic,B
547,38,Female,USA,Mobile,3.13,4,3,Organic,B
548,27,Male,India,Mobile,2.64,5,1,Organic,A
549,37,Male,India,Mobile,2.69,3,1,Organic,A
550,42,Male,India,Mobile,4.41,3,2,Email,B
551,50,Male,USA,Mobile,2.25,12,1,Email,B
552,31,Male,India,Mobile,3.55,1,2,Email,B
553,47,Female,India,Mobile,5.75,3,2,Ads,B
554,23,Male,USA,Desktop,2.92,4,1,Ads,B
555,29,Female,Brazil,Mobile,2.83,2,0,Ads,B
556,37,Male,USA,Other,1.44,7,3,Organic,B
557,30,Female,USA,Mobile,4.95,2,1,Organic,A
558,52,Male,India,Tablet,1.96,4,3,Email,B
559,45,Male,India,Mobile,3.6,2,2,Organic,A
560,21,Female,India,Mobile,4.81,2,5,Organic,B
561,42,Female,USA,Desktop,5.87,4,3,Ads,B
562,28,Female,India,Mobile,0.88,4,1,Email,A
563,44,Female,India,Mobile,2.58,4,1,Ads,A
564,56,Male,USA,Mobile,5.6,2,1,Email,A
565,22,Male,India,Mobile,3.4,7,1,Social,A
566,34,Female,Germany,Mobile,2.2,1,3,Ads,A
567,53,Female,Germany,Mobile,2.17,2,1,Ads,B
568,52,Female,Brazil,Mobile,2.28,5,2,Social,B
569,46,Male,USA,Mobile,5.76,1,4,Ads,B
570,34,Female,India,Desktop,1.07,6,4,Organic,B
571,38,Male,USA,Mobile,2.28,3,1,Ads,A
572,20,Female,UK,Desktop,3.24,2,1,Email,B
573,21,Female,India,Mobile,2.19,1,5,Organic,B
574,36,Female,India,Mobile,5.54,1,1,Ads,A
575,54,Female,USA,Mobile,1.93,5,3,Social,A
576,30,Male,USA,Mobile,3.46,3,3,Email,B
577,20,Male,India,Mobile,2.46,13,1,Organic,A
578,24,Female,India,Other,1.87,2,1,Organic,B
579,36,Female,USA,Mobile,2.08,1,3,Ads,B
580,54,Male,India,Mobile,3.73,3,1,Social,B
581,32,Female,India,Mobile,3.0,2,2,Email,B
582,49,Male,India,Mobile,1.66,4,4,Organic,B
583,36,Female,Germany,Mobile,6.28,1,2,Ads,B
584,48,Female,USA,Tablet,3.15,2,1,Ads,A
585,32,Male,USA,Mobile,1.39,2,0,Organic,A
586,60,Female,USA,Mobile,1.48,5,1,Organic,A
587,34,Female,India,Mobile,2.0,4,1,Ads,A
588,34,Female,India,Mobile,7.3,3,1,Ads,B
589,39,Female,Germany,Mobile,2.29,3,5,Email,B
590,64,Male,USA,Other,2.61,3,1,Email,B
591,49,Male,UK,Mobile,2.31,3,0,Organic,A
592,52,Female,Germany,Mobile,1.41,3,1,Organic,B
593,61,Female,India,Other,1.31,2,1,Organic,B
594,62,Female,USA,Mobile,1.56,1,0,Organic,B
595,48,Male,India,Tablet,2.83,5,5,Organic,A
596,36,Female,UK,Desktop,2.16,1,0,Ads,B
597,49,Female,India,Tablet,2.3,4,3,Organic,B
598,37,Female,USA,Desktop,3.67,2,1,Organic,B
599,26,Male,USA,Mobile,4.61,3,1,Ads,A
600,21,Female,USA,Other,1.5,3,2,Ads,B
601,64,Female,India,Mobile,1.54,6,2,Email,A
602,26,Female,USA,Mobile,1.48,2,1,Social,B
603,27,Male,India,Mobile,1.25,2,2,Email,B
604,48,Female,USA,Mobile,3.52,6,2,Organic,A
605,53,Female,Germany,Other,2.0,2,2,Email,A
606,50,Male,USA,Other,1.51,2,2,Ads,B
607,40,Female,India,Mobile,2.17,4,0,Social,B
608,59,Female,India,Other,2.24,1,1,Social,B
609,30,Male,India,Other,3.75,2,1,Email,B
610,49,Male,India,Mobile,3.55,1,0,Ads,A
611,42,Male,UK,Mobile,1.65,1,0,Organic,A
612,41,Female,India,Other,2.72,4,2,Email,B
613,53,Female,India,Tablet,1.89,10,3,Email,B
614,43,Male,USA,Desktop,2.06,2,0,Email,B
615,44,Male,Germany,Mobile,0.93,3,3,Ads,A
616,53,Male,USA,Mobile,1.31,1,2,Email,B
617,49,Female,USA,Mobile,1.33,1,1,Organic,A
618,44,Male,USA,Mobile,2.25,5,1,Organic,A
619,31,Female,India,Desktop,2.26,9,0,Organic,B
620,63,Female,India,Mobile,3.24,5,3,Email,A
621,32,Female,USA,Mobile,3.19,5,0,Email,B
622,55,Male,India,Mobile,3.02,10,3,Organic,A
623,51,Female,USA,Mobile,5.26,3,2,Organic,A
624,44,Female,USA,Mobile,1.57,3,3,Organic,B
625,42,Female,USA,Other,1.95,4,3,Ads,A
626,47,Male,India,Desktop,5.12,3,1,Organic,A
627,50,Male,India,Mobile,2.27,6,3,Ads,A
628,60,Male,India,Mobile,2.68,6,1,Ads,B
629,25,Male,India,Tablet,2.9,2,1,Organic,A
630,22,Female,USA,Mobile,1.3,3,0,Email,A
631,31,Male,UK,Tablet,1.84,2,1,Organic,B
632,50,Male,UK,Mobile,1.78,3,2,Ads,A
633,38,Male,USA,Mobile,5.38,5,6,Email,B
634,50,Female,India,Tablet,1.41,3,1,Email,A
635,46,Female,USA,Tablet,1.6,5,3,Email,B
636,26,Male,India,Tablet,2.85,2,3,Email,B
637,59,Male,India,Mobile,1.51,4,1,Organic,A
638,44,Female,USA,Desktop,2.6,12,2,Organic,B
639,47,Male,India,Mobile,4.3,4,3,Organic,A
640,26,Female,USA,Tablet,2.51,4,6,Organic,A
641,49,Female,USA,Other,2.75,10,1,Organic,B
642,58,Female,Brazil,Mobile,2.72,4,0,Ads,B
643,40,Female,India,Mobile,1.55,2,4,Organic,A
644,27,Female,India,Mobile,2.22,4,2,Organic,A
645,40,Male,India,Mobile,2.39,5,2,Ads,A
646,45,Female,USA,Mobile,3.16,3,3,Organic,A
647,46,Male,India,Desktop,0.98,16,0,Ads,A
648,60,Female,USA,Mobile,5.7,4,0,Ads,A
649,60,Male,USA,Mobile,4.24,4,1,Social,B
650,43,Male,USA,Other,3.28,4,0,Ads,B
651,50,Female,Germany,Mobile,2.52,2,3,Social,B
652,58,Female,India,Tablet,1.26,1,3,Social,B
653,36,Male,UK,Mobile,2.58,5,2,Ads,A
654,40,Female,USA,Mobile,3.31,2,2,Organic,A
655,21,Female,UK,Desktop,1.4,10,1,Ads,B
656,48,Female,India,Tablet,4.0,2,3,Ads,A
657,45,Female,UK,Mobile,1.12,6,0,Organic,B
658,27,Female,India,Mobile,6.7,2,3,Email,A
659,25,Female,Brazil,Other,2.8,3,1,Organic,B
660,49,Female,India,Mobile,2.57,3,2,Organic,A
661,51,Female,USA,Mobile,3.43,2,1,Ads,B
662,35,Female,UK,Mobile,1.45,1,1,Organic,B
663,50,Male,Germany,Mobile,5.4,1,2,Email,A
664,35,Female,India,Mobile,3.95,3,1,Social,A
665,47,Male,USA,Tablet,5.22,3,3,Organic,B
666,20,Female,India,Tablet,2.63,4,2,Social,B
667,39,Female,India,Mobile,1.21,4,1,Email,A
668,33,Male,India,Mobile,1.36,1,3,Organic,B
669,26,Male,USA,Mobile,4.57,4,0,Ads,B
670,50,Female,USA,Mobile,2.51,2,1,Organic,A
671,33,Male,India,Mobile,3.99,2,1,Ads,B
672,45,Male,USA,Mobile,5.53,4,1,Ads,B
673,56,Female,USA,Mobile,4.51,1,1,Email,B
674,36,Female,UK,Tablet,4.03,2,3,Ads,A
675,53,Female,UK,Tablet,2.05,3,3,Organic,B
676,54,Female,India,Desktop,8.16,3,2,Organic,B
677,50,Male,India,Mobile,1.69,2,4,Organic,A
678,58,Female,India,Mobile,4.08,2,0,Ads,B
679,32,Male,India,Mobile,3.22,1,3,Ads,B
680,42,Female,USA,Mobile,3.6,2,3,Organic,B
681,48,Female,India,Other,1.41,3,3,Organic,A
682,61,Female,India,Mobile,6.99,2,2,Organic,B
683,59,Male,USA,Tablet,0.85,5,2,Ads,A
684,33,Male,UK,Mobile,0.78,2,2,Organic,A
685,26,Male,USA,Mobile,1.1,4,1,Ads,B
686,23,Female,USA,Mobile,4.59,2,0,Ads,A
687,47,Female,USA,Mobile,1.06,4,2,Organic,A
688,57,Female,India,Tablet,1.74,1,3,Social,A
689,59,Male,UK,Tablet,2.69,2,1,Organic,B
690,30,Male,India,Other,3.44,3,0,Organic,A
691,18,Female,Brazil,Mobile,2.17,2,2,Organic,B
692,59,Female,USA,Mobile,5.97,3,2,Email,B
693,30,Male,India,Desktop,2.16,3,0,Organic,B
694,52,Female,USA,Mobile,4.22,11,3,Ads,B
695,50,Male,India,Mobile,6.13,5,5,Email,A
696,63,Male,India,Mobile,2.45,3,0,Ads,B
697,48,Male,India,Desktop,1.83,14,3,Organic,A
698,35,Male,USA,Desktop,1.45,3,1,Ads,A
699,32,Female,USA,Mobile,2.98,2,1,Organic,A
700,55,Female,India,Desktop,4.47,3,2,Ads,B
701,32,Female,USA,Desktop,2.75,5,2,Social,B
702,63,Female,India,Desktop,2.49,3,6,Email,A
703,25,Female,India,Mobile,0.95,1,3,Organic,B
704,60,Male,India,Mobile,2.92,4,2,Ads,B
705,48,Female,USA,Mobile,2.32,1,1,Organic,A
706,31,Female,India,Mobile,2.62,6,0,Ads,B
707,38,Female,India,Mobile,2.17,3,2,Ads,B
708,24,Female,Brazil,Mobile,5.52,4,5,Ads,A
709,53,Female,UK,Mobile,2.98,3,1,Ads,A
710,64,Male,USA,Mobile,2.86,6,1,Ads,B
711,56,Male,India,Mobile,5.08,3,0,Organic,B
712,43,Male,India,Mobile,3.08,3,3,Organic,B
713,53,Female,USA,Desktop,4.39,2,1,Ads,A
714,32,Male,Germany,Mobile,4.08,2,0,Organic,A
715,53,Male,India,Desktop,3.54,7,4,Email,A
716,59,Female,USA,Desktop,2.35,2,6,Organic,B
717,43,Female,USA,Other,3.13,3,1,Ads,A
718,61,Female,UK,Mobile,3.17,1,1,Social,A
719,50,Female,India,Mobile,7.22,5,2,Ads,B
720,64,Male,UK,Mobile,2.59,3,3,Email,A
721,49,Female,USA,Mobile,3.31,4,2,Email,B
722,33,Male,India,Mobile,2.28,4,2,Organic,A
723,18,Male,USA,Desktop,2.41,4,2,Ads,A
724,18,Male,India,Mobile,2.28,10,3,Organic,B
725,62,Female,India,Other,1.55,2,3,Ads,B
726,38,Male,India,Mobile,3.3,3,5,Organic,A
727,32,Male,India,Tablet,2.09,4,2,Ads,B
728,45,Female,India,Desktop,4.38,4,6,Social,B
729,52,Female,Brazil,Mobile,4.81,4,3,Organic,B
730,23,Female,India,Mobile,2.53,3,1,Organic,A
731,24,Female,India,Tablet,3.84,4,0,Email,B
732,45,Male,USA,Mobile,0.81,3,1,Organic,A
733,35,Male,Brazil,Tablet,2.6,1,2,Organic,A
734,54,Male,India,Mobile,2.33,5,0,Organic,A
735,54,Female,India,Other,4.78,4,1,Organic,B
736,48,Female,India,Desktop,2.17,3,2,Organic,B
737,24,Male,India,Tablet,4.34,4,4,Ads,A
738,55,Male,Brazil,Mobile,4.12,3,4,Social,B
739,58,Male,India,Mobile,0.93,2,2,Ads,A
740,58,Female,USA,Mobile,3.19,5,2,Ads,A
741,64,Female,India,Desktop,6.29,4,3,Organic,A
742,45,Male,India,Other,3.84,5,0,Social,B
743,58,Male,India,Desktop,2.61,2,4,Organic,B
744,55,Female,USA,Mobile,1.54,3,4,Organic,A
745,30,Female,USA,Tablet,1.72,2,5,Organic,A
746,29,Male,India,Mobile,4.24,3,5,Organic,B
747,43,Female,USA,Mobile,0.74,2,3,Organic,A
748,32,Male,India,Desktop,3.52,2,1,Organic,A
749,36,Male,India,Mobile,2.91,6,0,Organic,A
750,60,Male,UK,Mobile,2.49,1,2,Organic,B
751,63,Male,India,Mobile,2.86,5,2,Organic,A
752,51,Female,USA,Other,1.74,5,4,Organic,B
753,48,Female,USA,Other,4.27,3,4,Organic,B
754,62,Female,India,Other,2.66,1,2,Social,B
755,34,Female,India,Tablet,3.3,6,0,Social,B
756,52,Male,USA,Other,1.5,3,3,Email,B
757,34,Male,UK,Mobile,1.87,5,1,Organic,A
758,50,Male,USA,Mobile,3.14,4,2,Ads,B
759,51,Female,UK,Desktop,7.75,2,1,Email,A
760,35,Male,India,Mobile,3.56,3,0,Organic,A
761,51,Female,India,Mobile,6.38,6,2,Ads,A
762,51,Male,India,Mobile,8.01,2,3,Organic,B
763,42,Female,India,Other,2.46,2,1,Ads,A
764,23,Female,India,Other,5.17,2,3,Ads,A
765,59,Male,India,Mobile,2.75,4,3,Ads,A
766,21,Male,USA,Desktop,1.9,3,2,Social,B
767,55,Male,India,Mobile,5.19,2,1,Ads,A
768,39,Female,USA,Mobile,2.71,1,0,Ads,A
769,37,Female,USA,Other,2.44,4,0,Ads,B
770,42,Female,Brazil,Desktop,4.67,1,1,Ads,A
771,27,Female,India,Mobile,2.09,4,3,Organic,A
772,34,Female,Brazil,Mobile,2.14,3,1,Organic,A
773,33,Female,India,Desktop,3.95,1,0,Ads,A
774,52,Female,UK,Mobile,3.78,2,2,Organic,A
775,18,Female,India,Mobile,3.24,4,2,Organic,B
776,37,Female,India,Tablet,3.78,3,0,Social,B
777,46,Female,India,Desktop,5.44,2,0,Social,A
778,32,Female,UK,Other,1.94,4,0,Ads,B
779,35,Female,India,Tablet,4.25,5,3,Organic,A
780,45,Female,USA,Mobile,4.01,1,2,Email,A
781,33,Male,Brazil,Mobile,12.7,2,2,Ads,B
782,33,Female,India,Mobile,5.48,2,1,Email,A
783,28,Male,India,Mobile,2.29,3,2,Ads,A
784,32,Male,India,Desktop,3.4,3,2,Email,A
785,38,Male,USA,Mobile,3.16,1,3,Email,A
786,63,Male,India,Mobile,8.95,3,1,Ads,B
787,48,Female,USA,Desktop,4.32,1,1,Social,A
788,54,Female,India,Mobile,2.46,5,1,Organic,B
789,49,Male,India,Mobile,2.54,2,1,Social,A
790,31,Male,India,Mobile,2.2,6,2,Organic,A
791,55,Male,UK,Mobile,2.28,2,1,Email,A
792,36,Male,India,Desktop,6.39,2,1,Ads,A
793,40,Female,India,Mobile,2.67,1,3,Organic,B
794,54,Female,UK,Mobile,5.7,2,0,Organic,B
795,31,Male,India,Mobile,3.3,3,2,Ads,A
796,23,Male,India,Mobile,1.66,1,3,Ads,A
797,64,Female,USA,Mobile,1.69,4,1,Email,B
798,29,Male,India,Mobile,2.16,5,2,Email,B
799,49,Female,UK,Mobile,4.65,3,0,Organic,B
800,23,Female,USA,Desktop,3.24,6,3,Email,B
801,56,Female,USA,Desktop,1.12,3,4,Organic,A
802,24,Male,USA,Mobile,2.03,4,1,Ads,A
803,37,Female,India,Desktop,2.83,2,3,Email,B
804,34,Female,Brazil,Tablet,2.99,3,6,Social,B
805,50,Female,India,Mobile,1.28,1,2,Organic,B
806,62,Female,Germany,Mobile,1.74,4,4,Organic,B
807,51,Female,Brazil,Mobile,2.57,2,1,Organic,B
808,64,Female,India,Tablet,1.54,4,0,Email,B
809,61,Male,USA,Mobile,1.5,4,2,Ads,A
810,30,Female,India,Mobile,2.34,2,2,Organic,B
811,54,Female,USA,Mobile,4.39,4,2,Social,A
812,54,Male,India,Mobile,2.92,1,1,Ads,A
813,20,Female,Germany,Tablet,1.84,2,1,Email,A
814,21,Male,USA,Tablet,2.97,1,2,Social,B
815,30,Female,USA,Desktop,2.02,3,3,Ads,B
816,27,Female,Germany,Mobile,3.49,2,4,Social,B
817,38,Female,UK,Mobile,1.77,5,1,Email,A
818,32,Male,India,Desktop,1.96,7,1,Social,A
819,36,Female,India,Mobile,2.73,2,6,Ads,A
820,39,Male,India,Mobile,3.82,2,1,Organic,A
821,25,Female,USA,Desktop,4.09,5,1,Organic,A
822,63,Male,USA,Mobile,3.74,2,0,Email,B
823,20,Male,India,Tablet,7.74,2,4,Email,A
824,35,Female,India,Other,3.19,2,3,Organic,B
825,19,Female,India,Desktop,3.25,4,1,Organic,B
826,50,Female,India,Desktop,2.55,2,3,Email,B
827,56,Female,India,Mobile,1.85,3,4,Ads,A
828,18,Female,India,Mobile,2.67,6,4,Organic,B
829,18,Male,India,Mobile,2.71,2,3,Ads,B
830,34,Male,Germany,Mobile,2.48,3,0,Organic,B
831,30,Male,India,Mobile,2.41,6,0,Organic,A
832,50,Female,UK,Other,5.51,2,0,Organic,A
833,44,Male,USA,Mobile,1.56,5,1,Organic,A
834,48,Female,India,Other,2.01,5,3,Organic,B
835,49,Female,India,Mobile,1.9,2,2,Organic,B
836,23,Female,Germany,Tablet,4.61,3,2,Ads,B
837,20,Female,India,Desktop,4.92,4,0,Organic,A
838,46,Female,India,Mobile,2.52,7,2,Organic,B
839,28,Male,India,Mobile,1.91,1,2,Organic,A
840,43,Male,UK,Mobile,2.5,5,2,Ads,B
841,53,Female,India,Mobile,6.14,4,5,Social,B
842,24,Male,USA,Mobile,1.08,2,0,Organic,A
843,51,Female,India,Other,2.78,5,4,Email,B
844,24,Female,India,Desktop,2.4,2,3,Email,B
845,19,Female,Germany,Mobile,1.85,3,2,Ads,B
846,52,Female,USA,Desktop,3.41,2,1,Social,B
847,34,Female,USA,Mobile,2.57,5,0,Organic,A
848,53,Female,USA,Desktop,1.71,4,3,Organic,B
849,58,Male,India,Mobile,6.5,7,2,Email,B
850,44,Female,USA,Mobile,1.62,2,2,Organic,A
851,61,Female,USA,Tablet,2.78,3,1,Email,A
852,43,Female,UK,Other,2.83,2,3,Social,B
853,23,Female,Brazil,Mobile,3.56,3,1,Organic,B
854,25,Male,USA,Mobile,2.33,4,3,Email,A
855,33,Male,India,Desktop,1.93,4,1,Ads,B
856,24,Male,UK,Mobile,4.75,10,3,Organic,A
857,25,Female,UK,Other,1.89,2,4,Organic,B
858,18,Male,UK,Desktop,1.01,2,3,Email,B
859,34,Male,India,Desktop,2.49,5,3,Ads,B
860,45,Female,India,Desktop,4.94,2,3,Email,B
861,57,Female,USA,Tablet,3.21,5,2,Ads,B
862,27,Male,India,Desktop,1.78,1,1,Organic,B
863,39,Female,India,Mobile,3.46,10,1,Organic,A
864,57,Male,India,Desktop,2.5,2,1,Social,A
865,49,Male,UK,Desktop,2.69,3,1,Ads,B
866,45,Male,India,Other,1.67,5,3,Email,A
867,50,Male,Germany,Desktop,3.45,3,1,Email,A
868,56,Female,Brazil,Mobile,3.14,2,4,Organic,A
869,35,Male,India,Other,1.79,5,2,Ads,A
870,40,Male,India,Tablet,4.6,3,2,Organic,B
871,57,Female,USA,Mobile,2.93,2,0,Email,A
872,46,Female,India,Other,5.03,3,3,Ads,A
873,39,Female,India,Mobile,1.63,2,2,Social,A
874,63,Male,India,Mobile,4.58,3,1,Organic,A
875,59,Male,India,Mobile,2.78,1,1,Social,B
876,31,Female,Brazil,Desktop,2.99,2,0,Email,A
877,59,Female,India,Desktop,6.05,5,5,Organic,A
878,34,Male,USA,Mobile,2.98,4,0,Email,B
879,23,Male,USA,Tablet,2.57,3,1,Ads,B
880,56,Male,UK,Other,3.01,3,1,Organic,B
881,59,Male,USA,Mobile,4.07,2,5,Social,B
882,31,Female,India,Tablet,2.19,6,3,Email,A
883,46,Male,USA,Desktop,1.56,1,1,Organic,A
884,58,Male,UK,Mobile,1.87,3,4,Social,A
885,30,Male,USA,Mobile,2.54,4,2,Ads,A
886,53,Male,USA,Desktop,2.07,2,1,Ads,B
887,57,Male,UK,Desktop,2.27,3,1,Ads,A
888,47,Female,USA,Mobile,3.65,5,3,Ads,B
889,39,Male,USA,Mobile,3.35,4,0,Organic,A
890,36,Female,USA,Desktop,1.29,3,2,Email,B
891,19,Female,Germany,Mobile,2.99,2,1,Ads,A
892,61,Male,USA,Mobile,5.54,4,5,Ads,B
893,37,Male,India,Mobile,2.53,3,2,Organic,B
894,40,Female,UK,Mobile,1.99,2,1,Ads,B
895,40,Female,India,Desktop,8.19,1,3,Ads,A
896,40,Female,UK,Tablet,3.05,1,2,Organic,A
897,62,Female,India,Desktop,2.64,3,2,Social,B
898,37,Female,India,Mobile,3.81,1,2,Ads,B
899,45,Male,USA,Tablet,2.12,2,3,Organic,B
900,50,Male,India,Mobile,2.19,1,0,Ads,B
901,45,Female,Brazil,Mobile,2.64,1,2,Social,B
902,30,Male,USA,Desktop,4.82,3,1,Ads,A
903,64,Female,India,Mobile,5.41,3,3,Organic,B
904,20,Female,Brazil,Other,2.43,5,3,Ads,B
905,43,Female,Germany,Other,1.6,5,3,Social,B
906,21,Female,India,Mobile,2.44,1,5,Organic,B
907,35,Female,India,Tablet,2.34,3,2,Ads,B
908,28,Male,UK,Other,1.91,2,0,Organic,A
909,57,Male,India,Tablet,3.76,3,0,Ads,A
910,25,Female,India,Tablet,5.75,2,2,Email,A
911,21,Male,Germany,Tablet,5.16,1,1,Email,A
912,56,Male,USA,Mobile,2.61,5,1,Organic,A
913,34,Female,India,Mobile,1.69,5,4,Organic,A
914,31,Female,Brazil,Mobile,4.48,2,2,Organic,A
915,38,Female,USA,Mobile,1.99,2,5,Organic,B
916,25,Male,USA,Mobile,1.24,4,1,Ads,A
917,22,Male,USA,Mobile,5.4,7,2,Organic,B
918,49,Female,India,Mobile,1.8,9,2,Ads,B
919,34,Female,India,Mobile,4.3,2,1,Email,B
920,25,Female,Brazil,Desktop,2.22,4,3,Ads,A
921,55,Female,UK,Mobile,1.46,4,1,Ads,B
922,52,Male,India,Mobile,1.84,2,2,Email,A
923,20,Male,Germany,Tablet,0.46,3,7,Social,B
924,58,Male,India,Mobile,1.44,3,1,Email,B
925,62,Male,India,Mobile,3.83,2,2,Email,A
926,37,Female,Germany,Mobile,2.3,3,2,Organic,B
927,32,Female,India,Desktop,2.81,3,2,Organic,A
928,60,Female,Germany,Mobile,4.0,6,4,Organic,A
929,46,Female,India,Desktop,5.26,3,0,Email,A
930,51,Female,India,Mobile,4.72,3,3,Organic,B
931,47,Female,India,Mobile,4.52,2,3,Organic,A
932,33,Female,India,Mobile,1.5,2,3,Organic,A
933,34,Male,USA,Other,1.29,6,1,Organic,B
934,35,Male,USA,Mobile,1.09,4,1,Organic,B
935,61,Female,India,Desktop,2.94,4,4,Ads,B
936,60,Male,India,Mobile,4.56,2,2,Organic,A
937,43,Female,India,Tablet,2.89,3,2,Ads,B
938,21,Female,India,Mobile,3.05,8,0,Organic,A
939,30,Female,India,Mobile,6.66,3,3,Email,B
940,28,Male,USA,Mobile,3.42,3,0,Ads,B
941,63,Female,India,Mobile,2.18,4,2,Email,B
942,41,Female,India,Mobile,0.99,1,3,Ads,A
943,39,Male,USA,Other,5.12,3,1,Organic,B
944,43,Female,India,Mobile,2.46,3,1,Organic,A
945,36,Female,India,Mobile,3.59,3,3,Organic,B
946,47,Male,India,Desktop,1.05,2,2,Organic,B
947,38,Female,India,Mobile,3.77,3,2,Organic,A
948,49,Male,USA,Mobile,2.58,2,2,Social,A
949,59,Female,Brazil,Other,0.98,3,2,Social,A
950,52,Female,USA,Mobile,1.47,3,1,Social,A
951,48,Male,India,Mobile,1.72,6,2,Organic,A
952,60,Male,India,Other,1.83,3,4,Organic,A
953,54,Female,India,Desktop,1.47,3,1,Email,A
954,51,Female,USA,Desktop,2.45,2,0,Ads,B
955,35,Female,India,Desktop,3.81,2,2,Organic,A
956,27,Female,USA,Mobile,3.51,1,1,Organic,A
957,51,Male,India,Mobile,2.25,1,2,Organic,B
958,35,Male,India,Desktop,3.81,3,2,Ads,A
959,55,Female,USA,Mobile,10.6,5,3,Organic,B
960,38,Male,India,Mobile,2.95,3,3,Social,B
961,21,Female,India,Other,1.46,6,5,Organic,A
962,43,Female,India,Mobile,2.78,2,5,Organic,B
963,41,Female,India,Mobile,2.9,2,2,Organic,B
964,19,Male,USA,Mobile,1.26,3,3,Ads,B
965,54,Female,India,Mobile,3.63,1,1,Email,B
966,38,Male,Germany,Mobile,2.12,1,3,Email,A
967,29,Female,USA,Mobile,4.47,5,1,Ads,B
968,45,Male,UK,Mobile,2.64,4,2,Organic,A
969,49,Male,India,Mobile,2.62,2,1,Organic,A
970,22,Male,UK,Desktop,4.48,3,3,Organic,B
971,18,Female,India,Mobile,2.03,1,1,Ads,B
972,39,Male,USA,Mobile,1.47,1,3,Organic,A
973,53,Male,India,Mobile,2.66,2,2,Ads,A
974,48,Female,India,Mobile,1.21,3,2,Social,B
975,33,Female,USA,Mobile,1.74,3,5,Organic,A
976,23,Male,India,Tablet,4.7,2,0,Organic,B
977,55,Female,Brazil,Mobile,2.05,1,2,Email,A
978,39,Female,India,Tablet,3.14,4,4,Organic,B
979,61,Female,UK,Mobile,0.83,8,3,Ads,A
980,62,Female,USA,Mobile,3.84,4,2,Organic,A
981,56,Female,India,Tablet,1.76,6,0,Organic,B
982,33,Female,USA,Mobile,2.01,3,3,Ads,A
983,50,Male,India,Mobile,4.37,3,1,Organic,A
984,27,Female,USA,Mobile,2.98,4,4,Email,A
985,27,Female,India,Tablet,2.54,3,1,Email,B
986,40,Female,Brazil,Tablet,2.89,3,2,Organic,A
987,55,Male,India,Mobile,3.64,3,0,Organic,B
988,26,Male,USA,Desktop,2.57,7,2,Email,B
